LATITUDE,LONGITUDE,DATE(IST),AIR_TEMPERATURE,SOIL_TEMPERATURE,SOIL_MOISTURE,RAINFALL
23.058889999999998,88.54444000000001,10/5/2014,7.7,13.2,0.0,67.0
23.058889999999998,88.54444000000001,11/5/2014,7.75,12.7,0.0,67.0
23.058889999999998,88.54444000000001,12/5/2014,7.7,12.9,0.0,68.0
23.058889999999998,88.54444000000001,13/5/2014,7.7,13.4,0.0,68.0
23.058889999999998,88.54444000000001,14/5/2014,7.7,13.5,0.0,68.0
23.058889999999998,88.54444000000001,15/5/2014,7.75,13.4,0.0,68.0
23.058889999999998,88.54444000000001,16/5/2014,7.75,13.0,0.0,68.0
23.058889999999998,88.54444000000001,17/5/2014,7.7,13.5,0.0,68.0
23.058889999999998,88.54444000000001,18/5/2014,7.75,13.6,0.0,68.0
23.058889999999998,88.54444000000001,19/5/2014,7.75,13.8,0.0,68.0
23.058889999999998,88.54444000000001,20/5/2014,7.7,13.9,0.0,68.0
23.058889999999998,88.54444000000001,21/5/2014,7.75,13.8,0.0,68.0
23.058889999999998,88.54444000000001,22/5/2014,7.7,13.8,0.0,68.0
23.058889999999998,88.54444000000001,23/5/2014,7.7,13.8,0.0,68.0
23.058889999999998,88.54444000000001,24/5/2014,7.75,14.0,0.0,68.0
23.058889999999998,88.54444000000001,25/5/2014,7.75,13.2,0.0,69.0
23.058889999999998,88.54444000000001,26/5/2014,7.75,12.6,0.0,70.0
23.058889999999998,88.54444000000001,27/5/2014,7.75,12.8,0.0,70.0
23.058889999999998,88.54444000000001,28/5/2014,7.75,12.4,0.0,70.0
23.058889999999998,88.54444000000001,29/5/2014,7.75,12.7,0.0,71.0
23.058889999999998,88.54444000000001,30/5/2014,7.75,13.2,0.0,71.0
23.058889999999998,88.54444000000001,31/5/2014,7.75,13.6,0.0,71.0
23.058889999999998,88.54444000000001,1/6/2014,7.75,11.2,0.0,80.0
23.058889999999998,88.54444000000001,2/6/2014,7.75,12.4,0.0,80.0
23.058889999999998,88.54444000000001,3/6/2014,7.75,12.6,0.0,80.0
23.058889999999998,88.54444000000001,4/6/2014,7.75,13.0,0.0,80.0
23.058889999999998,88.54444000000001,5/6/2014,7.7,13.6,0.0,80.0
23.058889999999998,88.54444000000001,6/6/2014,-31.15,13.7,0.0,80.0
23.058889999999998,88.54444000000001,7/6/2014,-31.15,13.9,0.0,80.0
23.058889999999998,88.54444000000001,8/6/2014,-31.1,13.8,0.0,80.0
23.058889999999998,88.54444000000001,9/6/2014,-31.15,13.8,0.0,80.0
23.058889999999998,88.54444000000001,10/6/2014,28.3,14.0,0.0,80.0
23.058889999999998,88.54444000000001,11/6/2014,28.5,14.1,0.0,80.0
23.058889999999998,88.54444000000001,12/6/2014,24.5,13.6,0.0,82.0
23.058889999999998,88.54444000000001,13/6/2014,26.95,13.7,0.0,82.0
23.058889999999998,88.54444000000001,14/6/2014,26.3,13.6,0.0,82.0
23.058889999999998,88.54444000000001,15/6/2014,25.15,13.1,0.0,82.0
23.058889999999998,88.54444000000001,16/6/2014,25.1,13.0,0.0,84.0
23.058889999999998,88.54444000000001,17/6/2014,25.0,13.4,0.0,84.0
23.058889999999998,88.54444000000001,18/6/2014,26.95,13.6,0.0,84.0
23.058889999999998,88.54444000000001,19/6/2014,26.3,13.4,0.0,84.0
23.058889999999998,88.54444000000001,20/6/2014,25.8,13.2,0.0,84.0
23.058889999999998,88.54444000000001,21/6/2014,24.9,13.1,0.0,84.0
23.058889999999998,88.54444000000001,22/6/2014,25.75,12.6,0.0,90.0
23.058889999999998,88.54444000000001,23/6/2014,27.7,12.7,0.0,124.0
23.058889999999998,88.54444000000001,24/6/2014,28.3,13.6,0.0,125.0
23.058889999999998,88.54444000000001,25/6/2014,25.9,13.2,0.0,125.0
23.058889999999998,88.54444000000001,26/6/2014,25.85,13.1,0.0,140.0
23.058889999999998,88.54444000000001,27/6/2014,27.2,13.5,0.0,140.0
23.058889999999998,88.54444000000001,28/6/2014,26.75,13.4,0.0,140.0
23.058889999999998,88.54444000000001,29/6/2014,27.35,13.7,0.0,140.0
23.058889999999998,88.54444000000001,30/6/2014,25.0,13.5,0.0,142.0
23.058889999999998,88.54444000000001,1/7/2014,24.15,13.5,0.0,142.0
23.058889999999998,88.54444000000001,2/7/2014,25.75,13.1,0.0,182.0
23.058889999999998,88.54444000000001,3/7/2014,26.0,13.2,0.0,186.0
23.058889999999998,88.54444000000001,4/7/2014,26.5,13.3,0.0,192.0
23.058889999999998,88.54444000000001,5/7/2014,25.35,13.0,0.0,204.0
23.058889999999998,88.54444000000001,6/7/2014,26.3,13.1,0.0,204.0
23.058889999999998,88.54444000000001,7/7/2014,27.2,13.3,0.0,206.0
23.058889999999998,88.54444000000001,8/7/2014,27.55,13.7,0.0,206.0
23.058889999999998,88.54444000000001,9/7/2014,26.3,13.4,0.0,208.0
23.058889999999998,88.54444000000001,10/7/2014,27.8,13.9,0.0,208.0
23.058889999999998,88.54444000000001,11/7/2014,27.6,14.0,0.0,208.0
23.058889999999998,88.54444000000001,12/7/2014,26.85,13.9,0.0,212.0
23.058889999999998,88.54444000000001,13/7/2014,27.45,13.9,0.0,212.0
23.058889999999998,88.54444000000001,14/7/2014,27.3,13.8,0.0,231.0
23.058889999999998,88.54444000000001,15/7/2014,26.85,13.8,0.0,232.0
23.058889999999998,88.54444000000001,16/7/2014,26.9,13.7,0.0,232.0
23.058889999999998,88.54444000000001,17/7/2014,26.95,13.7,0.0,232.0
23.058889999999998,88.54444000000001,18/7/2014,26.85,13.5,0.0,259.0
23.058889999999998,88.54444000000001,19/7/2014,26.95,13.6,0.0,266.0
23.058889999999998,88.54444000000001,20/7/2014,27.5,13.8,0.0,269.0
23.058889999999998,88.54444000000001,21/7/2014,26.4,13.5,0.0,280.0
23.058889999999998,88.54444000000001,22/7/2014,25.55,13.1,0.0,298.0
23.058889999999998,88.54444000000001,23/7/2014,26.15,13.1,0.0,300.0
23.058889999999998,88.54444000000001,24/7/2014,26.4,13.2,0.0,300.0
23.058889999999998,88.54444000000001,25/7/2014,25.75,13.3,0.0,300.0
23.058889999999998,88.54444000000001,26/7/2014,27.2,13.7,0.0,300.0
23.058889999999998,88.54444000000001,27/7/2014,25.1,13.7,0.0,300.0
23.058889999999998,88.54444000000001,28/7/2014,25.2,13.4,0.0,304.0
23.058889999999998,88.54444000000001,29/7/2014,26.4,13.2,0.0,304.0
23.058889999999998,88.54444000000001,30/7/2014,26.4,13.2,0.0,304.0
23.058889999999998,88.54444000000001,31/7/2014,26.75,13.3,0.0,312.0
23.058889999999998,88.54444000000001,1/8/2014,26.85,13.5,0.0,320.0
23.058889999999998,88.54444000000001,2/8/2014,26.85,13.7,0.0,320.0
23.058889999999998,88.54444000000001,3/8/2014,27.15,13.8,0.0,320.0
23.058889999999998,88.54444000000001,4/8/2014,26.65,13.1,0.0,320.0
23.058889999999998,88.54444000000001,5/8/2014,26.25,12.8,0.0,328.0
23.058889999999998,88.54444000000001,6/8/2014,26.75,13.1,0.0,365.0
23.058889999999998,88.54444000000001,7/8/2014,27.8,13.7,0.0,366.0
23.058889999999998,88.54444000000001,8/8/2014,26.9,13.5,0.0,394.0
23.058889999999998,88.54444000000001,9/8/2014,27.8,13.8,0.0,398.0
23.058889999999998,88.54444000000001,10/8/2014,26.4,13.3,0.0,406.0
23.058889999999998,88.54444000000001,11/8/2014,26.7,13.4,0.0,408.0
23.058889999999998,88.54444000000001,12/8/2014,27.2,13.6,0.0,408.0
23.058889999999998,88.54444000000001,13/8/2014,26.9,13.7,0.0,436.0
23.058889999999998,88.54444000000001,14/8/2014,25.45,13.1,0.0,498.0
23.058889999999998,88.54444000000001,15/8/2014,25.25,13.0,0.0,13.0
23.058889999999998,88.54444000000001,16/8/2014,24.45,12.9,0.0,36.0
23.058889999999998,88.54444000000001,17/8/2014,24.6,12.7,0.0,41.0
23.058889999999998,88.54444000000001,18/8/2014,25.55,13.0,0.0,41.0
23.058889999999998,88.54444000000001,19/8/2014,5.8,13.5,0.0,44.0
23.058889999999998,88.54444000000001,20/8/2014,6.25,13.8,0.0,44.0
23.058889999999998,88.54444000000001,21/8/2014,4.15,13.6,0.0,44.0
23.058889999999998,88.54444000000001,22/8/2014,3.8,13.8,0.0,44.0
23.058889999999998,88.54444000000001,23/8/2014,20.25,13.7,0.0,45.0
23.058889999999998,88.54444000000001,24/8/2014,26.9,13.9,0.0,46.0
23.058889999999998,88.54444000000001,25/8/2014,24.2,13.7,0.0,51.0
23.058889999999998,88.54444000000001,26/8/2014,23.7,13.4,0.0,96.0
23.058889999999998,88.54444000000001,27/8/2014,22.0,13.8,0.0,98.0
23.058889999999998,88.54444000000001,28/8/2014,19.85,14.1,0.0,98.0
23.058889999999998,88.54444000000001,29/8/2014,16.1,13.3,0.0,98.0
23.058889999999998,88.54444000000001,30/8/2014,14.55,13.5,0.0,98.0
23.058889999999998,88.54444000000001,31/8/2014,13.6,13.7,0.0,98.0
23.058889999999998,88.54444000000001,1/9/2014,13.85,13.0,0.0,98.0
23.058889999999998,88.54444000000001,2/9/2014,11.9,12.7,0.0,103.0
23.058889999999998,88.54444000000001,3/9/2014,21.35,12.9,0.0,110.0
23.058889999999998,88.54444000000001,4/9/2014,22.3,13.5,0.0,112.0
23.058889999999998,88.54444000000001,5/9/2014,16.1,13.6,0.0,112.0
23.058889999999998,88.54444000000001,6/9/2014,23.4,13.2,0.0,114.0
23.058889999999998,88.54444000000001,7/9/2014,18.4,13.1,0.0,118.0
23.058889999999998,88.54444000000001,8/9/2014,16.25,13.3,0.0,120.0
23.058889999999998,88.54444000000001,9/9/2014,14.6,13.7,0.0,121.0
23.058889999999998,88.54444000000001,10/9/2014,14.5,13.8,0.0,121.0
23.058889999999998,88.54444000000001,11/9/2014,15.45,13.4,0.0,122.0
23.058889999999998,88.54444000000001,12/9/2014,13.45,13.8,0.0,122.0
23.058889999999998,88.54444000000001,13/9/2014,10.05,14.4,0.0,122.0
23.058889999999998,88.54444000000001,14/9/2014,7.55,14.4,0.0,122.0
23.058889999999998,88.54444000000001,15/9/2014,6.9,14.9,0.0,122.0
23.058889999999998,88.54444000000001,16/9/2014,6.75,14.8,0.0,122.0
23.058889999999998,88.54444000000001,17/9/2014,3.8,14.6,0.0,122.0
23.058889999999998,88.54444000000001,18/9/2014,3.25,14.8,0.0,122.0
23.058889999999998,88.54444000000001,19/9/2014,1.5,14.6,0.0,152.0
23.058889999999998,88.54444000000001,20/9/2014,1.65,14.0,0.0,152.0
23.058889999999998,88.54444000000001,21/9/2014,0.5,12.9,0.0,179.0
23.058889999999998,88.54444000000001,22/9/2014,1.4,12.9,0.0,197.0
23.058889999999998,88.54444000000001,23/9/2014,0.65,13.3,0.0,204.0
23.058889999999998,88.54444000000001,24/9/2014,-0.85,13.7,0.0,216.0
23.058889999999998,88.54444000000001,25/9/2014,-1.45,14.0,0.0,226.0
23.058889999999998,88.54444000000001,26/9/2014,-0.5,14.0,0.0,226.0
23.058889999999998,88.54444000000001,27/9/2014,-1.15,14.1,0.0,234.0
23.058889999999998,88.54444000000001,28/9/2014,-1.35,14.1,0.0,234.0
23.058889999999998,88.54444000000001,29/9/2014,-1.8,14.2,0.0,234.0
23.058889999999998,88.54444000000001,30/9/2014,-2.0,14.2,0.0,236.0
23.058889999999998,88.54444000000001,1/10/2014,-2.7,13.5,0.0,241.0
23.058889999999998,88.54444000000001,2/10/2014,-1.95,13.8,0.0,241.0
23.058889999999998,88.54444000000001,3/10/2014,-2.4,13.7,0.0,242.0
23.058889999999998,88.54444000000001,4/10/2014,-3.35,13.0,0.0,244.0
23.058889999999998,88.54444000000001,5/10/2014,-2.1,14.0,0.0,244.0
23.058889999999998,88.54444000000001,6/10/2014,-2.3,14.1,0.0,244.0
23.058889999999998,88.54444000000001,7/10/2014,-2.35,14.2,0.0,244.0
23.058889999999998,88.54444000000001,8/10/2014,-3.6,12.8,0.0,266.0
23.058889999999998,88.54444000000001,9/10/2014,-2.2,14.1,0.0,266.0
23.058889999999998,88.54444000000001,10/10/2014,-1.45,14.4,0.0,266.0
23.058889999999998,88.54444000000001,11/10/2014,-2.3,14.1,0.0,266.0
23.058889999999998,88.54444000000001,12/10/2014,-2.6,12.9,0.0,280.0
23.058889999999998,88.54444000000001,13/10/2014,-2.25,12.8,0.0,280.0
23.058889999999998,88.54444000000001,14/10/2014,-0.15,13.3,0.0,286.0
23.058889999999998,88.54444000000001,15/10/2014,-2.95,12.6,0.0,292.0
23.058889999999998,88.54444000000001,16/10/2014,-3.0,13.5,0.0,292.0
23.058889999999998,88.54444000000001,17/10/2014,-3.7,12.9,0.0,292.0
23.058889999999998,88.54444000000001,18/10/2014,-4.1,12.5,0.0,292.0
23.058889999999998,88.54444000000001,19/10/2014,-4.45,11.8,0.0,292.0
23.058889999999998,88.54444000000001,20/10/2014,-5.6,11.2,0.0,292.0
23.058889999999998,88.54444000000001,21/10/2014,-6.0,10.4,0.0,292.0
23.058889999999998,88.54444000000001,22/10/2014,-5.25,10.7,0.0,292.0
23.058889999999998,88.54444000000001,23/10/2014,-4.65,11.0,0.0,292.0
23.058889999999998,88.54444000000001,24/10/2014,-4.85,11.1,0.0,292.0
23.058889999999998,88.54444000000001,25/10/2014,-4.6,11.4,0.0,292.0
23.058889999999998,88.54444000000001,26/10/2014,-4.65,11.1,0.0,292.0
23.058889999999998,88.54444000000001,27/10/2014,-4.4,10.6,0.0,292.0
23.058889999999998,88.54444000000001,28/10/2014,-4.75,10.4,0.0,292.0
23.058889999999998,88.54444000000001,29/10/2014,-6.2,9.5,0.0,292.0
23.058889999999998,88.54444000000001,30/10/2014,-5.95,10.1,0.0,292.0
23.058889999999998,88.54444000000001,31/10/2014,-5.5,10.4,0.0,292.0
23.058889999999998,88.54444000000001,1/11/2014,-5.55,10.1,0.0,292.0
23.058889999999998,88.54444000000001,2/11/2014,-5.85,10.0,0.0,292.0
23.058889999999998,88.54444000000001,3/11/2014,-5.25,10.2,0.0,292.0
23.058889999999998,88.54444000000001,4/11/2014,-5.15,10.2,0.0,292.0
23.058889999999998,88.54444000000001,5/11/2014,-5.5,10.1,0.0,292.0
23.058889999999998,88.54444000000001,6/11/2014,-4.85,10.0,0.0,292.0
23.058889999999998,88.54444000000001,7/11/2014,-5.85,9.5,0.0,292.0
23.058889999999998,88.54444000000001,8/11/2014,-4.4,9.9,0.0,292.0
23.058889999999998,88.54444000000001,9/11/2014,-0.95,10.9,0.0,292.0
23.058889999999998,88.54444000000001,10/11/2014,-4.7,10.7,0.0,292.0
23.058889999999998,88.54444000000001,11/11/2014,-5.8,9.7,0.0,292.0
23.058889999999998,88.54444000000001,12/11/2014,-5.75,9.7,0.0,292.0
23.058889999999998,88.54444000000001,13/11/2014,-6.2,9.3,0.0,292.0
23.058889999999998,88.54444000000001,14/11/2014,-8.35,8.5,0.0,292.0
23.058889999999998,88.54444000000001,15/11/2014,-8.4,7.4,0.0,292.0
23.058889999999998,88.54444000000001,16/11/2014,-9.75,7.3,0.0,292.0
23.058889999999998,88.54444000000001,17/11/2014,-8.55,7.4,0.0,292.0
23.058889999999998,88.54444000000001,18/11/2014,-7.4,7.7,0.0,292.0
23.058889999999998,88.54444000000001,19/11/2014,-8.85,7.4,0.0,292.0
23.058889999999998,88.54444000000001,20/11/2014,-7.3,7.0,0.0,292.0
23.058889999999998,88.54444000000001,21/11/2014,-6.75,6.9,0.0,292.0
23.058889999999998,88.54444000000001,22/11/2014,-6.65,6.8,0.0,292.0
23.058889999999998,88.54444000000001,23/11/2014,-7.75,6.4,0.0,292.0
23.058889999999998,88.54444000000001,24/11/2014,-7.9,6.4,0.0,292.0
23.058889999999998,88.54444000000001,25/11/2014,-8.05,6.1,0.0,292.0
23.058889999999998,88.54444000000001,26/11/2014,-8.9,5.7,0.0,292.0
23.058889999999998,88.54444000000001,27/11/2014,-8.65,5.5,0.0,292.0
23.058889999999998,88.54444000000001,28/11/2014,-8.15,5.6,0.0,292.0
23.058889999999998,88.54444000000001,29/11/2014,-7.65,5.9,0.0,292.0
23.058889999999998,88.54444000000001,30/11/2014,-7.75,5.9,0.0,292.0
23.058889999999998,88.54444000000001,1/12/2014,-7.3,6.2,0.0,292.0
23.058889999999998,88.54444000000001,2/12/2014,-6.75,6.4,0.0,292.0
23.058889999999998,88.54444000000001,3/12/2014,-7.5,6.1,0.0,292.0
23.058889999999998,88.54444000000001,4/12/2014,-9.3,5.6,0.0,292.0
23.058889999999998,88.54444000000001,5/12/2014,-5.7,6.3,0.0,292.0
23.058889999999998,88.54444000000001,6/12/2014,-6.1,6.7,0.0,292.0
23.058889999999998,88.54444000000001,7/12/2014,-6.65,6.7,0.0,292.0
23.058889999999998,88.54444000000001,8/12/2014,-9.5,5.5,0.0,292.0
23.058889999999998,88.54444000000001,9/12/2014,-8.4,5.4,0.0,292.0
23.058889999999998,88.54444000000001,10/12/2014,-8.0,5.4,0.0,292.0
23.058889999999998,88.54444000000001,11/12/2014,-7.5,5.2,0.0,292.0
23.058889999999998,88.54444000000001,12/12/2014,-8.95,4.9,0.0,292.0
23.058889999999998,88.54444000000001,13/12/2014,-8.8,4.6,0.0,292.0
23.058889999999998,88.54444000000001,14/12/2014,-6.5,5.9,0.0,292.0
23.058889999999998,88.54444000000001,15/12/2014,-5.7,6.5,0.0,292.0
23.058889999999998,88.54444000000001,16/12/2014,-7.45,5.9,0.0,292.0
23.058889999999998,88.54444000000001,17/12/2014,-6.2,6.2,0.0,292.0
23.058889999999998,88.54444000000001,18/12/2014,-10.5,4.4,0.0,292.0
23.058889999999998,88.54444000000001,19/12/2014,-8.55,4.4,0.0,292.0
23.058889999999998,88.54444000000001,20/12/2014,-7.65,4.8,0.0,292.0
23.058889999999998,88.54444000000001,21/12/2014,-10.35,4.2,0.0,292.0
23.058889999999998,88.54444000000001,22/12/2014,-9.75,4.8,0.0,292.0
23.058889999999998,88.54444000000001,23/12/2014,-12.05,3.9,0.0,292.0
23.058889999999998,88.54444000000001,24/12/2014,-11.15,3.7,0.0,292.0
23.058889999999998,88.54444000000001,25/12/2014,-9.95,3.7,0.0,292.0
23.058889999999998,88.54444000000001,26/12/2014,-9.4,3.6,0.0,292.0
23.058889999999998,88.54444000000001,27/12/2014,-10.4,2.9,0.0,292.0
23.058889999999998,88.54444000000001,28/12/2014,-10.1,3.1,0.0,292.0
23.058889999999998,88.54444000000001,29/12/2014,-8.3,3.3,0.0,292.0
23.058889999999998,88.54444000000001,30/12/2014,-8.8,3.8,0.0,292.0
23.058889999999998,88.54444000000001,31/12/2014,-6.85,5.2,0.0,292.0
23.058889999999998,88.54444000000001,1/1/2015,-6.6,5.6,0.0,292.0
23.058889999999998,88.54444000000001,2/1/2015,-4.95,6.7,0.0,292.0
23.058889999999998,88.54444000000001,3/1/2015,-3.8,7.8,0.0,292.0
23.058889999999998,88.54444000000001,4/1/2015,-5.3,8.1,0.0,292.0
23.058889999999998,88.54444000000001,5/1/2015,-6.75,7.0,0.0,292.0
23.058889999999998,88.54444000000001,6/1/2015,-9.75,5.4,0.0,292.0
23.058889999999998,88.54444000000001,7/1/2015,-9.55,4.6,0.0,292.0
23.058889999999998,88.54444000000001,8/1/2015,-9.3,4.4,0.0,292.0
23.058889999999998,88.54444000000001,9/1/2015,-8.85,4.6,0.0,292.0
23.058889999999998,88.54444000000001,10/1/2015,-8.7,4.4,0.0,292.0
23.058889999999998,88.54444000000001,11/1/2015,-9.3,4.3,0.0,292.0
23.058889999999998,88.54444000000001,12/1/2015,-10.6,3.2,0.0,292.0
23.058889999999998,88.54444000000001,13/1/2015,-9.85,3.4,0.0,292.0
23.058889999999998,88.54444000000001,14/1/2015,-9.55,3.7,0.0,292.0
23.058889999999998,88.54444000000001,15/1/2015,-10.85,3.4,0.0,292.0
23.058889999999998,88.54444000000001,16/1/2015,-9.4,3.9,0.0,292.0
23.058889999999998,88.54444000000001,17/1/2015,-6.9,5.3,0.0,292.0
23.058889999999998,88.54444000000001,18/1/2015,-9.7,4.4,0.0,292.0
23.058889999999998,88.54444000000001,19/1/2015,-11.15,3.4,0.0,292.0
23.058889999999998,88.54444000000001,20/1/2015,-10.7,3.1,0.0,292.0
23.058889999999998,88.54444000000001,21/1/2015,-9.85,3.3,0.0,292.0
23.058889999999998,88.54444000000001,22/1/2015,-9.55,3.5,0.0,292.0
23.058889999999998,88.54444000000001,23/1/2015,-10.3,3.5,0.0,292.0
23.058889999999998,88.54444000000001,24/1/2015,-8.85,4.2,0.0,292.0
23.058889999999998,88.54444000000001,25/1/2015,-9.8,4.6,0.0,292.0
23.058889999999998,88.54444000000001,26/1/2015,-8.85,4.8,0.0,292.0
23.058889999999998,88.54444000000001,27/1/2015,-9.5,4.7,0.0,292.0
23.058889999999998,88.54444000000001,28/1/2015,-8.95,5.2,0.0,292.0
23.058889999999998,88.54444000000001,29/1/2015,-9.1,5.8,0.0,292.0
23.058889999999998,88.54444000000001,30/1/2015,-7.3,5.6,0.0,292.0
23.058889999999998,88.54444000000001,31/1/2015,-9.65,4.7,0.0,292.0
23.058889999999998,88.54444000000001,1/2/2015,-11.9,3.6,0.0,292.0
23.058889999999998,88.54444000000001,2/2/2015,-10.5,3.7,0.0,292.0
23.058889999999998,88.54444000000001,3/2/2015,-10.5,3.9,0.0,292.0
23.058889999999998,88.54444000000001,4/2/2015,-10.2,4.5,0.0,292.0
23.058889999999998,88.54444000000001,5/2/2015,-7.35,6.6,0.0,292.0
23.058889999999998,88.54444000000001,6/2/2015,-6.6,6.4,0.0,292.0
23.058889999999998,88.54444000000001,7/2/2015,-10.45,5.1,0.0,292.0
23.058889999999998,88.54444000000001,8/2/2015,-9.0,5.0,0.0,292.0
23.058889999999998,88.54444000000001,9/2/2015,-9.2,5.8,0.0,292.0
23.058889999999998,88.54444000000001,10/2/2015,-7.65,5.8,0.0,292.0
23.058889999999998,88.54444000000001,11/2/2015,-8.15,6.4,0.0,292.0
23.058889999999998,88.54444000000001,12/2/2015,-10.1,5.5,0.0,292.0
23.058889999999998,88.54444000000001,13/2/2015,-8.9,5.9,0.0,292.0
23.058889999999998,88.54444000000001,14/2/2015,-6.55,5.8,0.0,292.0
23.058889999999998,88.54444000000001,15/2/2015,-6.75,6.4,0.0,292.0
23.058889999999998,88.54444000000001,16/2/2015,-5.85,7.4,0.0,296.0
23.058889999999998,88.54444000000001,17/2/2015,-6.35,8.0,0.0,300.0
23.058889999999998,88.54444000000001,18/2/2015,-4.75,8.4,0.0,300.0
23.058889999999998,88.54444000000001,19/2/2015,-7.3,8.1,0.0,303.0
23.058889999999998,88.54444000000001,20/2/2015,-5.5,8.2,0.0,303.0
23.058889999999998,88.54444000000001,21/2/2015,-6.25,8.6,0.0,303.0
23.058889999999998,88.54444000000001,22/2/2015,-5.95,8.7,0.0,303.0
23.058889999999998,88.54444000000001,23/2/2015,-5.8,8.9,0.0,303.0
23.058889999999998,88.54444000000001,24/2/2015,-5.75,9.4,0.0,303.0
23.058889999999998,88.54444000000001,25/2/2015,-3.4,9.7,0.0,303.0
23.058889999999998,88.54444000000001,26/2/2015,-3.55,9.3,0.0,303.0
23.058889999999998,88.54444000000001,27/2/2015,-3.8,9.6,0.0,303.0
23.058889999999998,88.54444000000001,28/2/2015,-3.8,10.2,0.0,303.0
23.058889999999998,88.54444000000001,1/3/2015,-5.2,9.9,0.0,303.0
23.058889999999998,88.54444000000001,2/3/2015,-3.95,9.8,0.0,303.0
23.058889999999998,88.54444000000001,3/3/2015,-4.45,9.3,0.0,303.0
23.058889999999998,88.54444000000001,4/3/2015,-5.85,9.6,0.0,303.0
23.058889999999998,88.54444000000001,5/3/2015,-4.9,9.2,0.0,308.0
23.058889999999998,88.54444000000001,6/3/2015,-7.1,7.6,0.0,308.0
23.058889999999998,88.54444000000001,7/3/2015,-7.3,7.5,0.0,308.0
23.058889999999998,88.54444000000001,8/3/2015,-5.85,7.5,0.0,308.0
23.058889999999998,88.54444000000001,9/3/2015,-6.6,7.7,0.0,308.0
23.058889999999998,88.54444000000001,10/3/2015,-4.85,8.6,0.0,308.0
23.058889999999998,88.54444000000001,11/3/2015,-5.35,8.6,0.0,308.0
23.058889999999998,88.54444000000001,12/3/2015,-7.25,7.6,0.0,308.0
23.058889999999998,88.54444000000001,13/3/2015,-6.2,7.8,0.0,308.0
23.058889999999998,88.54444000000001,14/3/2015,-5.25,8.4,0.0,308.0
23.058889999999998,88.54444000000001,15/3/2015,-3.4,9.4,0.0,308.0
23.058889999999998,88.54444000000001,16/3/2015,-3.35,10.1,0.0,308.0
23.058889999999998,88.54444000000001,17/3/2015,-4.6,9.3,0.0,308.0
23.058889999999998,88.54444000000001,18/3/2015,-2.4,10.6,0.0,308.0
23.058889999999998,88.54444000000001,19/3/2015,-3.1,9.8,0.0,308.0
23.058889999999998,88.54444000000001,20/3/2015,-4.15,9.3,0.0,308.0
23.058889999999998,88.54444000000001,21/3/2015,-4.75,9.3,0.0,308.0
23.058889999999998,88.54444000000001,22/3/2015,-4.2,9.3,0.0,308.0
23.058889999999998,88.54444000000001,23/3/2015,-3.8,9.7,0.0,308.0
23.058889999999998,88.54444000000001,24/3/2015,-2.75,10.5,0.0,308.0
23.058889999999998,88.54444000000001,25/3/2015,-1.45,11.0,0.0,308.0
23.058889999999998,88.54444000000001,26/3/2015,-0.05,10.9,0.0,308.0
23.058889999999998,88.54444000000001,27/3/2015,-1.85,11.7,0.0,308.0
23.058889999999998,88.54444000000001,28/3/2015,-0.4,12.0,0.0,308.0
23.058889999999998,88.54444000000001,29/3/2015,-0.9,11.7,0.0,308.0
23.058889999999998,88.54444000000001,30/3/2015,-0.75,12.2,0.0,308.0
23.058889999999998,88.54444000000001,31/3/2015,-2.95,11.5,0.0,315.0
23.058889999999998,88.54444000000001,1/4/2015,-1.7,11.1,0.0,315.0
23.058889999999998,88.54444000000001,2/4/2015,0.0,11.5,0.0,315.0
23.058889999999998,88.54444000000001,3/4/2015,-1.0,12.7,0.0,315.0
23.058889999999998,88.54444000000001,4/4/2015,-1.4,13.1,0.0,315.0
23.058889999999998,88.54444000000001,5/4/2015,-4.95,11.9,0.0,315.0
23.058889999999998,88.54444000000001,6/4/2015,-3.6,11.6,0.0,322.0
23.058889999999998,88.54444000000001,7/4/2015,-3.1,12.2,0.0,322.0
23.058889999999998,88.54444000000001,8/4/2015,-4.9,11.5,0.0,322.0
23.058889999999998,88.54444000000001,9/4/2015,-2.6,12.7,0.0,322.0
23.058889999999998,88.54444000000001,10/4/2015,-2.3,12.3,0.0,322.0
23.058889999999998,88.54444000000001,11/4/2015,-1.35,12.7,0.0,322.0
23.058889999999998,88.54444000000001,12/4/2015,-0.85,13.4,0.0,322.0
23.058889999999998,88.54444000000001,13/4/2015,-2.25,12.2,0.0,323.0
23.058889999999998,88.54444000000001,14/4/2015,-0.9,12.5,0.0,323.0
23.058889999999998,88.54444000000001,15/4/2015,-0.25,12.6,0.0,323.0
23.058889999999998,88.54444000000001,16/4/2015,1.85,12.5,0.0,323.0
23.058889999999998,88.54444000000001,22/4/2015,2.95,14.5,0.0,323.0
23.058889999999998,88.54444000000001,23/4/2015,-0.75,12.7,0.0,323.0
23.058889999999998,88.54444000000001,24/4/2015,-3.1,11.8,0.0,323.0
23.058889999999998,88.54444000000001,25/4/2015,-3.0,12.1,0.0,323.0
23.058889999999998,88.54444000000001,26/4/2015,-3.15,10.7,0.0,323.0
23.058889999999998,88.54444000000001,27/4/2015,-2.6,11.4,0.0,323.0
23.058889999999998,88.54444000000001,28/4/2015,-3.4,11.7,0.0,323.0
23.058889999999998,88.54444000000001,29/4/2015,-3.3,11.2,0.0,323.0
23.058889999999998,88.54444000000001,30/4/2015,-1.05,12.2,0.0,323.0
